time_point,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
68,0.23314687637082307,0.04767347483991402,0.07914036093503797,0.22169691972436997,0.24790243574606802,0.358690436081026,0.20875482061804798,0.22756521916352998,0.06473194709533701,0.165758401230715,0.23757533330557157,0.040432675491627004,0.1048161440158034,0.029144779346766306,0.04849800811582919,0.1403092081540422,0.22610051156385247,0.14255213824565421,0.164229494162733,0.23901982603779098,0.061980141254315974,0.14755510859138976,0.18497139912701632,0.04354178715984401,0.024587987524033614,0.045294259543957036,0.03333362759988111,0.4376964748500435,0.3943004027846733,0.27035617382608,0.04251007857827102,0.0170572202725469,0.03790556476754149,0.3535295621075072,0.03492728966462699,0.02832423556210402,0.019284886527606196,0.032228134587285295,0.0285881539187441,0.35047654593188104,0.3858513968769992,0.27725788712548194,0.041048895266459606,0.027530969920915097,0.030716788031593806,0.3018189635959937,0.0328694759496838,0.042341189491887976,0.1926372305644805,0.09990378142865498,0.14436808556222,0.1296650135221599,0.11616051232195923,0.10747729989006982,0.2353944821490958,0.2916574708384198,0.27935855628971396,0.18191429081874377,0.11667791737577399,0.13766221609694193,0.08221726387307551,0.08389274920913738,0.212043187469873,0.1348986991313928,0.0990771892838163,0.1148351508811993,0.1761095008234017,0.10334713067312637,0.24283383372660128,0.0866922222859651,0.11867288524216568,0.0769161500549042,0.08509856313172343,0.10791070566691204,0.12201399182859998,0.099149913026377,0.14269127982900398,0.11221852740658242,0.11096018044823668,0.18330260905435264,0.13327481774713057,0.10475815874131152,0.1289868508896488,0.14196526694734368,0.07288807365216537,0.10324715349826884,0.09110665053398505,0.09594761204057632,0.1061456340037436,0.119956669189886,0.1231647464881541,0.10688810764013701,0.12771808564241044,0.096530575622951,0.1277278016152381,0.1119605498605889
69,0.25676431898100804,0.04958449963881101,0.080636335936887,0.240522599612534,0.261884632399624,0.38164593653823603,0.238625322565688,0.25406069645701,0.069607325845204,0.177380892378392,0.27473313553313866,0.04254007651145199,0.1042869063364744,0.029140923453586307,0.0499493474017082,0.1649085514220252,0.24603838867406047,0.16362465790563024,0.20429948221658903,0.251662044514392,0.06840479337414801,0.1543130834061048,0.17599577732624427,0.048754491753876986,0.025179305028420612,0.04563794847383203,0.03405129111098808,0.4671069404397534,0.4208920060701953,0.2952893742678581,0.047892073545336006,0.020128430037245904,0.03980167296991348,0.3888058637584362,0.03925732444161101,0.029785398681400024,0.019770840815943214,0.032174872408150285,0.029685547733676113,0.36931394384763505,0.41493891598943133,0.3060425607333329,0.045339603235179604,0.03158174073242008,0.0334884443507138,0.30459928999113073,0.0363940896628578,0.04597652954099199,0.20189730038659148,0.09899094857070696,0.149322139797815,0.12881275434905187,0.11548964284081822,0.11117547896188176,0.2399149516468938,0.3349504667489428,0.273485435488695,0.1849898335660708,0.128749743704867,0.14471788535161592,0.0882388559066595,0.0848671862080264,0.21741352974196698,0.13949018491587278,0.10568788685757131,0.1170520701176313,0.1723573390555817,0.09812503791939736,0.2318747201448113,0.09382012061732414,0.12331423145191273,0.08417647658421322,0.08847100037924238,0.10999224254972599,0.154464780365263,0.13387956996716,0.132856425405375,0.11025426975825942,0.1074871119130917,0.18434697320112864,0.1285376852617926,0.10077403736975148,0.1293143715622958,0.1445868453425247,0.07434144342706239,0.10683734262972976,0.09658628717930297,0.10213241035373928,0.10366645469154959,0.11221381751826699,0.1220174854564401,0.114020145513069,0.1253002231218815,0.09757913129503204,0.1282647769660631,0.11845893892853293
70,0.264405789121142,0.048287297229029996,0.08352056600891002,0.24139951405500296,0.2508892977269411,0.388303380826986,0.228995430725806,0.247866682622812,0.06714244378875998,0.182381846679617,0.24196161809198458,0.04151331508798402,0.11629235118237242,0.030406391023269308,0.05149174134602319,0.1517712063209652,0.22914741477864048,0.1677436894785132,0.18907763861276697,0.2548689007024059,0.067915358278852,0.16817666601904582,0.1749357025757753,0.046493689410729996,0.025618206352876594,0.04652804243504001,0.0339982989444121,0.4753610240213846,0.4172964700534163,0.27451659155613495,0.04644289744789401,0.017867170193747894,0.039157909754405515,0.3980158826758752,0.036493573283644,0.028863718728214985,0.019966243537182196,0.0341285363064083,0.029804561626087092,0.382371305193406,0.4261395455479373,0.2770101704628739,0.042636019438743594,0.028696809610167087,0.0326383493000548,0.30813107838570963,0.03401633624320681,0.042886147951833986,0.20356066650755245,0.10765320184433898,0.156006965211407,0.1412869057752219,0.1235638091907742,0.11849749368662182,0.2373272126133948,0.31748166619662777,0.27245656445839905,0.18347630494563283,0.160329281187446,0.15355685463941587,0.08876264194227748,0.09027269498490638,0.218949452692486,0.14490194645527577,0.1101580125514073,0.12569227605110034,0.17195328412061772,0.1064877436255404,0.2273317727076093,0.0979474575845301,0.1266150212407027,0.08752625831232823,0.10349078017499838,0.134354443462342,0.144660770311301,0.13269325177414498,0.14845799393964598,0.1167631300858514,0.1309043012376157,0.19051202957889762,0.1369757699909886,0.11026974611599953,0.1315726122032378,0.14902540425526972,0.07790028782902042,0.11843484797652683,0.10683079730933003,0.10537897917401633,0.11198290443490361,0.12366859287495997,0.12951859583360809,0.115129840237332,0.1315830826873915,0.09626399214800099,0.1279626898301891,0.12161759976659592
71,0.281041616794941,0.04963736124157103,0.083237566300302,0.263958033133601,0.26251239363201195,0.41027451219536903,0.24699284036043903,0.27303771112391595,0.07076048990326599,0.19230630127548998,0.24435759484504566,0.042568076763582,0.11238068825276541,0.0296380650594463,0.0492042421670042,0.1778976739935862,0.25396342006208444,0.18680410215414922,0.210792295993003,0.26821809663320695,0.07093063792458099,0.17215700441835782,0.1790069021820193,0.05010197440538598,0.024917502166082586,0.04640468084298703,0.03506219824190408,0.4873442151224615,0.42634174794276436,0.29612811106610804,0.051222493223766014,0.018859525876504912,0.03962797351294346,0.42290382601660226,0.03921245223844999,0.029557448378972992,0.0195532873531062,0.03251810753172232,0.030498160197018107,0.40130199442148207,0.43509233573060824,0.29993927270792087,0.04630839421739463,0.030986429657552092,0.03363936016782182,0.32110703539218366,0.03678009341360579,0.04640804548135599,0.20957783295919646,0.095565880746293,0.16068377896144598,0.1412833087731049,0.12349627939034122,0.1165043782982188,0.2561698302539738,0.3417674520256568,0.264437912762454,0.17756514100496784,0.12894837041281096,0.15701281490101787,0.09250950408036648,0.08932663055124941,0.21872316452756196,0.1423077779841188,0.1151702027790303,0.12413930488114033,0.1741100432928357,0.0994805765244384,0.21374050191824728,0.10329733511450612,0.1298671638200017,0.09292014533187216,0.1181520486921214,0.168912614587429,0.12279620688669599,0.13305803696101304,0.141499757667698,0.1194256386219944,0.16736992019706165,0.19292602584780566,0.1262479594441266,0.10458828278688849,0.13177657823123584,0.14617553579884468,0.0791219880360654,0.14786682052679878,0.10952473114216503,0.09975193142512333,0.10953141828462756,0.11583150165032997,0.12419207338652909,0.11999653913781502,0.1228343747175225,0.09473607294462202,0.1247413160276691,0.1259752181501629
72,0.243795086265483,0.047367180837451034,0.082283401404366,0.26287134369795606,0.25280678856887107,0.416652093432217,0.25367934712934903,0.27314094988207493,0.06872479429288501,0.197096832632429,0.22718975362170063,0.04134289880917001,0.12469407612339338,0.031382555938718304,0.05025471679951221,0.16702508206929623,0.23124648328222347,0.18817232908128523,0.216000356483278,0.27057305069064497,0.06878666576793102,0.19610573481619084,0.16042635682648126,0.04679697399342202,0.025071029854640603,0.049539715916099,0.03544606713501809,0.4919993393440334,0.43344334197554635,0.274899473814601,0.048839414961849986,0.017920139527013892,0.03920512077711748,0.4262090454395433,0.036147152343249,0.02847074372652099,0.019511525217470196,0.03529356080485829,0.0306285423174001,0.4084523692077301,0.44134274255795236,0.27612858119514494,0.04314758540760261,0.028338997108561095,0.03327478339603879,0.3316878276722417,0.03369043183527477,0.043181788685488,0.21398271797902357,0.099205914845946,0.16516525294574902,0.15034300127178593,0.13819810565446522,0.12633280222949478,0.25579145164320777,0.3239774077098648,0.25931740374051504,0.17363887216529278,0.125770739302545,0.1639832944344179,0.09360776247979549,0.0916367214803384,0.21607178582916897,0.1474077911168778,0.11910647630993333,0.13446694824865632,0.17540248672428072,0.10833571255130842,0.2062299863319243,0.10513508974538208,0.13358321742348472,0.09736767515596921,0.11729601684902938,0.141205902156802,0.12831643558659603,0.12214589002771702,0.158859708125416,0.1341961920168014,0.14833838410445271,0.20821459295416062,0.13424447979145465,0.1131025371631625,0.1327591993417088,0.1532755617611617,0.0846902954576424,0.15022212058278483,0.13927338014469604,0.1145237635759453,0.1228799062517196,0.123444430587289,0.1328275997286641,0.12285143509677096,0.13028133808307552,0.096489254150887,0.12562156689628307,0.13085853181306492
73,0.252180570277065,0.047989347507854,0.08060381533371301,0.280093195252592,0.2656418553427011,0.433412360695433,0.2629587332431409,0.29214271562157,0.073270079493736,0.22276124489886,0.23112566089868364,0.043352817657530004,0.1250963118961284,0.03137591170986828,0.04828867417333621,0.19381456402197422,0.25990031018505544,0.2279012236597172,0.232075110955248,0.28751390544604705,0.07200103713143699,0.19204395094920276,0.1517147500081653,0.05150721688533101,0.024799355940216608,0.050201844634077994,0.0370706610843871,0.5078019920637574,0.45770530895727524,0.295549889285567,0.051990205286569,0.019191719171667898,0.04143442206070551,0.4485367426626762,0.039480050054848975,0.029867557162772992,0.019519660383486195,0.0337091937452893,0.03179871717177911,0.4280881643924731,0.4492884409645782,0.2988548991663279,0.04678607010960961,0.031708973173286095,0.0344908565743578,0.35104981298076265,0.03722230602050079,0.0463566381394,0.2199354074558995,0.10175543649455997,0.175052370216213,0.14950420720668392,0.1682205422599742,0.14457332008633378,0.2715567746795838,0.32309772214133375,0.257958224094183,0.1717264068683758,0.129023493229776,0.16810340373966892,0.10087222160908951,0.09556239828236841,0.21978653377805496,0.14219726059389282,0.13675710941677727,0.13728702461752032,0.1816122357751287,0.10617436942994637,0.19879103620826527,0.11195392833922413,0.14052208305772873,0.10495335646830821,0.12017086920538042,0.14276786969469002,0.131925938595771,0.12478563156055898,0.17191023889704804,0.16463800144087942,0.1623516117837997,0.2404097689694606,0.13095029386428858,0.10936209017382652,0.1330523103031008,0.15368518390820668,0.09271128589162239,0.1582010136220358,0.13169418850519904,0.1398588306011393,0.13516925649969458,0.13357206172817898,0.1307651104039041,0.13333636883311,0.12265513410540348,0.09665133433047501,0.1215715785293401,0.13673122527659792
74,0.25033088535843095,0.047308752321799014,0.08029594677175601,0.2795124045189069,0.25563392484950104,0.4371208802318379,0.265576023322579,0.29657867153903394,0.070884859628298,0.213608768052243,0.22604398434615458,0.04200898514960298,0.14283260430663136,0.03465776990762631,0.05122449698929318,0.17660583477365321,0.23866469195810242,0.2271021245951132,0.24418246701293392,0.291008107800606,0.07092261371725198,0.20070306706346977,0.1510149676748283,0.04786802173967501,0.026116792167522607,0.053872658021389006,0.03736142802370811,0.5064305954754525,0.45977324702847433,0.278052895778427,0.04872361633345201,0.018725203359926904,0.0418623136491975,0.4493095673372691,0.037023330250785,0.029540692048540998,0.019492001440748183,0.0376381371255973,0.03181995116934912,0.42839981657734205,0.44889492243353735,0.278764921901223,0.04470205179491263,0.029216524226578097,0.034286817174572826,0.3660051821719157,0.03516398645270781,0.043812000901474996,0.22726714500984352,0.10877408242981303,0.18727726220824598,0.1599988603723409,0.15965740720349222,0.1713021689898828,0.32193330858908276,0.28938522474210077,0.260603775270561,0.1727697918270168,0.13015189761650897,0.1714558277122069,0.10213413990586248,0.09657629402916239,0.21725429791233597,0.15285545276287277,0.12295492311209928,0.14810053840943632,0.1805853694217407,0.11544941916954538,0.19548100195557727,0.1130399855666041,0.14316873778962774,0.10969648110694523,0.1123212880602224,0.13340691239528102,0.12927688492260303,0.11955719665545401,0.19611105033207699,0.15945903107758536,0.15213626975859368,0.2220719262821486,0.13870763501581462,0.1167327384893115,0.13770735431021283,0.16107649220469766,0.09925271134672642,0.14764233824972478,0.11848769378202002,0.14255230734079227,0.1665329336793276,0.162198036987188,0.14648013847756208,0.13854180864985802,0.1296462846188885,0.100897226757374,0.12395869210456413,0.1409134751545619
75,0.25551374305874497,0.051005187508009975,0.07864496141586301,0.29462626317138807,0.2662881098660261,0.452183807031006,0.27443420513525896,0.31883605726407804,0.07653668521538899,0.22533051201882898,0.22455933785499366,0.04547216995959201,0.14135149030944139,0.033384878145811314,0.049426190419963184,0.2160618298247972,0.2623252187233095,0.26520604826188626,0.25868059599540894,0.30693822899754203,0.075337262633143,0.22264931951526382,0.1454700283434003,0.053878971610805,0.025879325314287577,0.05284987146267901,0.0371774044540681,0.5077181439839565,0.4741281968978893,0.295299668338368,0.05182358389667299,0.0202360151521139,0.04329377686363249,0.46582997155700623,0.04052360776135297,0.030538260766749023,0.019327711092406205,0.035650572921026275,0.03150825093897912,0.43986381801433405,0.44088600921522436,0.2986183111522889,0.0494276746289026,0.03207911197212808,0.03571541873219078,0.3898003963160568,0.0382228932154728,0.04761494389993001,0.23230896988738753,0.10930167108340298,0.222499101293693,0.18670984277902591,0.1653119568430502,0.17168662783135777,0.3399946012274567,0.2800890463210028,0.265334422598814,0.1687591551948418,0.1284768678836,0.1755331571810469,0.1101119545277485,0.10061603089812739,0.220489959871154,0.1476149195178868,0.15529412330991832,0.1825532090267683,0.1965909392996107,0.1151913258147324,0.19014964900475229,0.11719275920882308,0.15542367736637772,0.11588975177824319,0.1166214992594054,0.14315199010677598,0.13052526455935304,0.12403395339119301,0.21841367090032698,0.16631323799978537,0.14838533232155665,0.22371102181943364,0.13857504170931662,0.11508713181426754,0.13661493364337685,0.15996157685596868,0.12128970504295541,0.1513964932242428,0.118410844533975,0.1565694723195093,0.17618397874041958,0.16810196489751,0.1854329493763091,0.144988065478971,0.12179236801065547,0.103058126353886,0.12008491089835809,0.1468089899617199
76,0.27030774211084896,0.05177836873302999,0.08144439359072202,0.295814231027109,0.257834021303002,0.45300202755866603,0.28034347225045597,0.325246639542879,0.07491762769722903,0.229776591824029,0.23860426941699459,0.045090347817604,0.1607751356243634,0.03539088659566331,0.05183141969784022,0.19563147141615422,0.24547178957319654,0.27613507798091225,0.26591881392848293,0.31318456884909907,0.07438552591463599,0.22958591874932574,0.1575409228920983,0.050710295872529995,0.02764988623884862,0.057041995828987016,0.03903940753798811,0.5069826520470495,0.4736083118534653,0.280999228188529,0.048732477382399,0.019231295832004905,0.0445001623810775,0.46406857430972015,0.03784862031325298,0.030773447993216005,0.021070290740240194,0.03744799353473732,0.0329093058373731,0.44439239371515604,0.43749567482672136,0.28244209285602395,0.047205120298054626,0.029655953600450105,0.0360939011817088,0.40882475631343473,0.0360602055871828,0.045772890863222004,0.2650059646146565,0.12089560659185898,0.25465586754124003,0.20811201337845292,0.16987264983793318,0.1532615205942678,0.3312734524675348,0.2681558554869438,0.28021874157694004,0.17520403337682278,0.131500684215214,0.18468111529267994,0.13032151442538947,0.10373407269639538,0.222236986386255,0.15205759948873881,0.1524456783721963,0.1831321096315363,0.21222871883407562,0.1362017634372954,0.19384826101717428,0.1232860107718351,0.18190990840445267,0.12109245881987522,0.1148258627959074,0.13755151488227202,0.13355856118951,0.13138637552897098,0.237083208677825,0.1585324883701194,0.14097061496815572,0.2209892705692066,0.1462112089477826,0.12031884220049953,0.1421987865675448,0.16678935711019066,0.11167176429326242,0.1442224389656958,0.11886874042555202,0.1504926108304223,0.1779706916772376,0.17878362381553803,0.19735462033381912,0.15922287173855898,0.1310002223953245,0.108158573023415,0.12566830713428612,0.15334269160343292
77,0.275157912352596,0.05330517760402803,0.081026773238411,0.31169809031384,0.266614106711616,0.46770078176668894,0.28812551613355497,0.34263863343226697,0.07866243896363699,0.24234386099551797,0.2496548639449176,0.046621961903587014,0.15512222817557642,0.034096346389679316,0.05171311389455718,0.22036939251004423,0.2671043115606876,0.30612058374368417,0.277703465817822,0.325705259967987,0.07777530423326101,0.22961942660858883,0.15712227244660432,0.056331603161188,0.026087447740006597,0.05516492685488601,0.0380522117211131,0.49514808470280947,0.4750599922038512,0.297244471621545,0.05155533877912302,0.02025340514741289,0.04471153839868551,0.47019439339637026,0.03998444561731898,0.03178003121339899,0.0201557595860202,0.035023172629225274,0.031695355958978114,0.445930423930467,0.4231195760166223,0.29814964836816993,0.051039923646711616,0.0327068253445761,0.036565915033364815,0.43387585814842167,0.03868469734221479,0.04875765188050002,0.26948164683326853,0.115337591235305,0.24163717706804005,0.20716238735924486,0.16379726692691024,0.1558438742612808,0.34363210902656177,0.27162684888530775,0.28212016714032606,0.17320721293883784,0.13360589693503097,0.1864668897999679,0.14524188798832946,0.10846477587250637,0.20498728505812797,0.16444164991733284,0.15878791277701826,0.18615982259842828,0.24453268584268767,0.1921849490792774,0.18830653178775625,0.1253195525312671,0.1930424255086187,0.12493059088903623,0.1115088585374494,0.13613371254019002,0.13660603400424398,0.13312194138754102,0.24779041493761594,0.1559153692681104,0.14372996962054668,0.21576944437580364,0.15156092256827058,0.13767354213959548,0.13968408995265577,0.16597045956360568,0.1164380231536814,0.13967664114786382,0.126562121254421,0.1360650645260873,0.1762692259989086,0.17346047537486403,0.1845319363445141,0.172115781881156,0.12827141820572446,0.11046332871235101,0.1199444607832741,0.15705159968491994
78,0.274705301062106,0.05104466836923102,0.08424205441554002,0.311503817601816,0.258151763097192,0.467397209414086,0.29338347877649695,0.350786768005819,0.07613957226470201,0.24292051280765298,0.26163255690332865,0.045682775765452,0.17030613965940344,0.035899714324847315,0.0552787325941872,0.22640124916319115,0.2454122387570265,0.3278399677687292,0.28331381944685297,0.333976630711971,0.07657239394742699,0.23658761591489577,0.16745741607178327,0.052160546996448995,0.026301209137710613,0.059147039881548,0.03997684049990809,0.4914256142472435,0.47301513852398935,0.281921575891471,0.047840191793243,0.019671761756083914,0.0462975444116155,0.47315637132692523,0.038157871441867,0.03079641357112599,0.019793090579010186,0.03835859964845431,0.03205583011010009,0.44169684202464,0.4237483868680033,0.283574987538559,0.04790385625561161,0.02994617607897508,0.03666987216666279,0.45149604342648875,0.036554648088991795,0.045783391382619,0.25268629592519853,0.14218258164161895,0.23024789306875898,0.19548153393190493,0.16389026805678122,0.1557855171832758,0.31560366982252674,0.26124284597681674,0.290881094411124,0.17782340925322881,0.13635930445739702,0.18840939968881093,0.1323881742739225,0.10965870240355437,0.216660061255662,0.18176783075646685,0.15556392272447728,0.17766891797308332,0.2683797276333577,0.21183433333867935,0.19251409098195726,0.1291454991130821,0.18738038695549067,0.1296374974427562,0.11211165663902142,0.13742913274496704,0.14158179627069697,0.13437494591655402,0.23091190410676304,0.1514409951557354,0.1457902685320947,0.20178746658657465,0.16136326173537058,0.1892027869318495,0.14583610659228186,0.1738806026070847,0.10871705853651645,0.14133812957317082,0.12098759549612702,0.1395972582138193,0.16047080677583658,0.15835040685637697,0.16769976018734012,0.16052164688498805,0.14037953587115948,0.11240584716815902,0.12458152425719508,0.1636310855738769
79,0.28280936153934,0.05411095364004903,0.08460614450563099,0.32517912964993,0.267727348005848,0.4814669628397109,0.309661204667232,0.37580807740888,0.08108774356593902,0.25274731769343,0.2793986337863486,0.04860030927688701,0.1730590552101614,0.03584880471669133,0.0535934980530762,0.24887708920020418,0.2690491510605815,0.3554215572289342,0.29630303382315293,0.35193652375824697,0.082306146965262,0.2575220095117128,0.17912715365565124,0.058651522443703016,0.026671386962513616,0.06011752404602001,0.04000941869447712,0.4879622365651375,0.4866623933483183,0.29761999022729996,0.052779549674520004,0.021441920887503907,0.0482191148030295,0.48239264298339113,0.04191702507862502,0.033022547259175986,0.019837050778810192,0.03867944218223329,0.03166183868571311,0.452175535965889,0.4207846870716683,0.2994650435301859,0.05342574887824658,0.034121097217766086,0.03759981264499679,0.46944927627721966,0.0403702554601668,0.049884529124051,0.26437344840250254,0.15145081616159495,0.23005254530289898,0.20535604455093293,0.16958677371570421,0.15900983496121177,0.3154042826930978,0.2677115220186998,0.28952131138452897,0.17927726954349982,0.14013254957439703,0.1872896327150379,0.1349206376644995,0.10885244208947344,0.196673057981334,0.18576581532455183,0.15439085271176928,0.16620226138998428,0.2820103846208217,0.22484636930683144,0.19331956147325624,0.13198047817812708,0.19106844224214667,0.13431946360613217,0.11814523733016238,0.137722621405593,0.14450400569814398,0.13742868732714797,0.22790955222411796,0.1497261447004114,0.14891752228378968,0.20601415749675261,0.21600772121122463,0.17512282677663754,0.14421126884531882,0.19041291204060168,0.10877895911842039,0.14161614241787884,0.12056094647505504,0.14639761582402733,0.1520333562917776,0.162588292414085,0.16871723133969313,0.15903474721669802,0.15442042905582248,0.117556935954128,0.11819637222096006,0.16446838277409592
80,0.289163694061362,0.05128457702290401,0.08681587575760201,0.32366952846571595,0.25948132101543003,0.4787747582204739,0.32248213770689094,0.384129303559262,0.07793754310551902,0.254942911145106,0.29355028740517364,0.04772391466499003,0.19283412996291643,0.03834479396427731,0.05637523735838221,0.26442154203951823,0.24960989205162748,0.37876508567644923,0.31346436317022797,0.363061702246387,0.08159642374739301,0.2664542651309638,0.19231755210020635,0.05419338278780099,0.02771267868145863,0.06478903807250704,0.0422839205726311,0.4875938795622645,0.4877903220960943,0.28597815012257394,0.050541549495255994,0.020536090209565913,0.049858811398609496,0.48450592532334014,0.039422653194219004,0.033000589664371985,0.020686192341452192,0.04120094301858629,0.033890775385705105,0.44855764112185903,0.42393334221927037,0.28616772642654087,0.0505598861033586,0.03068991874483011,0.03787850357371281,0.4801193496234678,0.0385182554363548,0.04701487809750701,0.26666952338266753,0.186145438938512,0.22121415775831704,0.1974346267016009,0.17165422121385723,0.1617884380625548,0.30000815733167274,0.2670829069473848,0.309667992926018,0.20353193140747478,0.141142191704341,0.2011635132862899,0.13318815046416246,0.12092503063316838,0.18813420348244697,0.1796908356706458,0.15532728633352133,0.16660018326129628,0.2823675958069877,0.20859551457330544,0.20270377275442825,0.13891920620380913,0.1776900287964057,0.1416592029004562,0.11974474995404741,0.138438563061777,0.147699301401807,0.139452971737702,0.22094701822236895,0.15632766889745037,0.1494886080355607,0.21268662525550658,0.1967648299243036,0.16667046369343153,0.15950057969679182,0.21371762112576165,0.10473842641608844,0.14642792053803777,0.11882041064375902,0.14451044647716133,0.15501877600855557,0.164639316441139,0.16745396782547606,0.15942011372818,0.19176428943339646,0.12061942910219206,0.12639067065809811,0.1734920969048429
81,0.28960476422399506,0.05435256260726401,0.083998426087404,0.336402941499767,0.268888839972927,0.49047974561613195,0.339417620724082,0.4063715519687491,0.08488131037097803,0.26685973463704105,0.31527448957744764,0.050199039372205004,0.20123505136339942,0.03773138953306632,0.057468612725851215,0.2856788635844542,0.26802014838618754,0.4051767837354442,0.32967486866101603,0.37881870214489094,0.08676182751647801,0.28423206847401183,0.21764959106442033,0.059356455200073,0.027873868987926598,0.06435951622242801,0.0416862047047261,0.48454533566737357,0.49277606167593935,0.300754706645021,0.05467745471837601,0.022408079095493902,0.05248072583032347,0.4961796040241834,0.042887981344996995,0.034650497724023996,0.020103620850872195,0.04002683509630128,0.0324658487781941,0.45821467465106014,0.4133569521680813,0.30330060046101187,0.05443104495041859,0.03542633016018608,0.038605527275028806,0.49647946083785277,0.041234574326795795,0.050912794414465,0.27405633457866757,0.16367944470004192,0.23030917933717104,0.19768603770620596,0.1768686505738092,0.16596954526666882,0.30004519816257885,0.28060577139711085,0.32280657748317,0.22834403338638676,0.14335210706680596,0.21064048161369187,0.13703481768453354,0.16467008004071737,0.19174314954362998,0.19264545018583684,0.15964976559389832,0.1740174554177793,0.28373716473215466,0.19580207669182842,0.20723624226208126,0.14546454834974912,0.16765623188176168,0.14743892013259718,0.12266275297126036,0.144503457345716,0.15628939745592002,0.14380144545843399,0.225330167965393,0.1589547586466894,0.1518093265431787,0.21951160150872762,0.21271989471956765,0.1625501141703835,0.19207719378027477,0.1904089014420527,0.10574765675427236,0.15262785235830878,0.12214041124845103,0.14564567594028333,0.15654550906614162,0.17774632243951,0.17059098671643208,0.16288035668462897,0.18448615693362047,0.12517713647920503,0.12378070845195006,0.1838892939373819
82,0.31004941090529603,0.05338870961613498,0.08615468129052799,0.33682938679360297,0.2594911921073311,0.490250040038011,0.356455520548276,0.414868085097822,0.082044192409765,0.26797644419093797,0.3275831748117426,0.05052659343183903,0.21967736512635544,0.04031454794621431,0.0603353941545442,0.2943483037264992,0.25122424062620147,0.42195890234270717,0.348801429982177,0.3921510002488319,0.086719578480707,0.28519712322673685,0.2334456716473503,0.05630303213478498,0.029762578778564613,0.06899499982468098,0.045004972087957104,0.4819697658367975,0.49378431416459934,0.289350412856546,0.053501043098207995,0.021640323450522886,0.05330729728278848,0.48710145145944417,0.04019957474659397,0.034899232281088,0.0223370649583952,0.043311325895491304,0.034775998412444095,0.451899430296235,0.41485237998024826,0.28946217184846995,0.051390493190655584,0.03174709411253411,0.040125314317168814,0.5023209865720477,0.039230326595496814,0.04883460523551297,0.2692243730329145,0.16383099496525994,0.220127323075392,0.20306425654777993,0.1759362585794532,0.1681839632121788,0.27896238457764777,0.2722416373588948,0.3392498687857721,0.2313046271646368,0.146438544802852,0.22436536994897788,0.13652932957147945,0.16687630766153544,0.19495131287115597,0.18713305151749682,0.1609431471888053,0.17540612640074826,0.2709208999664977,0.2079644491554854,0.22302498178461527,0.15202324896649708,0.1679027877665857,0.15387420705374322,0.12140232789228339,0.14733839019719203,0.16104869016157003,0.148867845466578,0.21845560133549397,0.1561887061952164,0.1516659042653687,0.22622695825295158,0.20215700447588364,0.1604774471965265,0.1911687311158578,0.18248217970760067,0.10301867554517638,0.15695526272901078,0.12230368294740003,0.14629167087144335,0.15659513472191056,0.17591565262503,0.1764879272054541,0.160178296173829,0.19142096883013948,0.137861473723345,0.1357045332667841,0.1744300523434919
83,0.3164674335337031,0.05674144223278502,0.08517540539803901,0.346625126747824,0.26937430233381804,0.502981657360712,0.373385245470939,0.43045838392984903,0.08744607712838699,0.27657675136854204,0.34235437874700264,0.052246372890466006,0.2223812680438304,0.038566529848349324,0.058076643713024206,0.3179458002588902,0.2652822475014955,0.4414556310827392,0.36345951053859893,0.40216977169167395,0.09329043469413198,0.30021118660671375,0.2622913686760013,0.060980290936696005,0.028350007524667598,0.06732017839843303,0.04493097119363411,0.4727448123342115,0.4949600659941833,0.30308137938208496,0.057447126521387004,0.02338679163037788,0.05362884037671649,0.4965169074873923,0.043326394945815,0.03638726232111898,0.021200395387821203,0.04194167928086831,0.03291154666912709,0.46157917186903796,0.4048435473995723,0.3048642666596789,0.0551043090272606,0.03551284441347306,0.0404791587801758,0.5157692064193647,0.042545997846634806,0.052418897535943004,0.25996862413165756,0.171138270442872,0.222837739291112,0.20902251778097392,0.17863931425164922,0.1683314357584478,0.27860671828644673,0.2855611264493577,0.34604679482729495,0.2318477517271168,0.15118656204533099,0.2122275520504439,0.13786892119596353,0.15664701003785642,0.19398612833915796,0.18952578600608977,0.1639638224191423,0.17718910165251234,0.26850652908202466,0.2116153099183664,0.2209867617450023,0.15840932369915112,0.17138469464544673,0.1570111398358422,0.12220118062333343,0.150736142008708,0.168508316506986,0.15730202363919493,0.21778861747805595,0.15564368839416037,0.15276421725054268,0.23114761724517258,0.18522269963966165,0.1422634897968525,0.19048200795109682,0.18819350237714771,0.10472994445243039,0.1629173074512268,0.12534984428696705,0.14597544106041727,0.15561847836629955,0.17426496198238905,0.18157509768258412,0.16464792643228005,0.19756975359533752,0.15908450601694799,0.1487384979728601,0.17024320052469794
